updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-10-07 22:49:02.394000,la-2008-12-06-general-runoff,2008-12-06 00:00:00,2008-12-06 00:00:00,general-runoff,certified,False,U.S. House,4,"Chester T. ""Catfish"" Kelley",,,,,N,,Webster,ocd-division/country:us/state:la/parish:webster,255,,,,,2008
2015-10-07 22:49:02.394000,la-2008-12-06-general-runoff,2008-12-06 00:00:00,2008-12-06 00:00:00,general-runoff,certified,False,U.S. House,4,John Fleming,,,,,R,,Webster,ocd-division/country:us/state:la/parish:webster,3622,,,,,2008
2015-10-07 22:49:02.394000,la-2008-12-06-general-runoff,2008-12-06 00:00:00,2008-12-06 00:00:00,general-runoff,certified,False,U.S. House,4,Paul J. Carmouche,,,,,D,,Webster,ocd-division/country:us/state:la/parish:webster,3791,,,,,2008
2015-10-07 22:49:02.394000,la-2008-12-06-general-runoff,2008-12-06 00:00:00,2008-12-06 00:00:00,general-runoff,certified,False,U.S. House,4,"Gerard J. Bowen, Jr.",,,,,O,,Webster,ocd-division/country:us/state:la/parish:webster,60,,,,,2008
2015-10-07 22:49:02.394000,la-2008-12-06-general-runoff,2008-12-06 00:00:00,2008-12-06 00:00:00,general-runoff,certified,False,U.S. House,4,"Chester T. ""Catfish"" Kelley",,,,,N,,Vernon,ocd-division/country:us/state:la/parish:vernon,50,,,,,2008
2015-10-07 22:49:02.394000,la-2008-12-06-general-runoff,2008-12-06 00:00:00,2008-12-06 00:00:00,general-runoff,certified,False,U.S. House,4,John Fleming,,,,,R,,Vernon,ocd-division/country:us/state:la/parish:vernon,2556,,,,,2008
2015-10-07 22:49:02.394000,la-2008-12-06-general-runoff,2008-12-06 00:00:00,2008-12-06 00:00:00,general-runoff,certified,False,U.S. House,4,Paul J. Carmouche,,,,,D,,Vernon,ocd-division/country:us/state:la/parish:vernon,967,,,,,2008
2015-10-07 22:49:02.394000,la-2008-12-06-general-runoff,2008-12-06 00:00:00,2008-12-06 00:00:00,general-runoff,certified,False,U.S. House,4,"Gerard J. Bowen, Jr.",,,,,O,,Vernon,ocd-division/country:us/state:la/parish:vernon,47,,,,,2008
2015-10-07 22:49:02.394000,la-2008-12-06-general-runoff,2008-12-06 00:00:00,2008-12-06 00:00:00,general-runoff,certified,False,U.S. House,4,"Chester T. ""Catfish"" Kelley",,,,,N,,Sabine,ocd-division/country:us/state:la/parish:sabine,122,,,,,2008
2015-10-07 22:49:02.394000,la-2008-12-06-general-runoff,2008-12-06 00:00:00,2008-12-06 00:00:00,general-runoff,certified,False,U.S. House,4,John Fleming,,,,,R,,Sabine,ocd-division/country:us/state:la/parish:sabine,1932,,,,,2008
