updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-10-07 22:44:30.030000,la-2005-01-29-special-primary,2005-01-29 00:00:00,2005-01-29 00:00:00,primary,certified,True,State House,96,Ray A. Bright,,,,,D,Orleans,06 01,ocd-division/country:us/state:la/parish:orleans/precinct:6_01,2,,,,,2005
2015-10-07 22:44:30.030000,la-2005-01-29-special-primary,2005-01-29 00:00:00,2005-01-29 00:00:00,primary,certified,True,State House,96,Christopher Daigle,,,,,D,Orleans,06 01,ocd-division/country:us/state:la/parish:orleans/precinct:6_01,73,,,,,2005
2015-10-07 22:44:30.030000,la-2005-01-29-special-primary,2005-01-29 00:00:00,2005-01-29 00:00:00,primary,certified,True,State House,96,Deborah Guy-Davenport,,,,,D,Orleans,06 01,ocd-division/country:us/state:la/parish:orleans/precinct:6_01,3,,,,,2005
2015-10-07 22:44:30.030000,la-2005-01-29-special-primary,2005-01-29 00:00:00,2005-01-29 00:00:00,primary,certified,True,State House,96,Juan LaFonta,,,,,D,Orleans,06 01,ocd-division/country:us/state:la/parish:orleans/precinct:6_01,13,,,,,2005
2015-10-07 22:44:30.030000,la-2005-01-29-special-primary,2005-01-29 00:00:00,2005-01-29 00:00:00,primary,certified,True,State House,96,Michael McKenna,,,,,D,Orleans,06 01,ocd-division/country:us/state:la/parish:orleans/precinct:6_01,12,,,,,2005
2015-10-07 22:44:30.030000,la-2005-01-29-special-primary,2005-01-29 00:00:00,2005-01-29 00:00:00,primary,certified,True,State House,96,B. Murray,,,,,O,Orleans,06 01,ocd-division/country:us/state:la/parish:orleans/precinct:6_01,1,,,,,2005
2015-10-07 22:44:30.030000,la-2005-01-29-special-primary,2005-01-29 00:00:00,2005-01-29 00:00:00,primary,certified,True,State House,96,Ray A. Bright,,,,,D,Orleans,06 02,ocd-division/country:us/state:la/parish:orleans/precinct:6_02,0,,,,,2005
2015-10-07 22:44:30.030000,la-2005-01-29-special-primary,2005-01-29 00:00:00,2005-01-29 00:00:00,primary,certified,True,State House,96,Christopher Daigle,,,,,D,Orleans,06 02,ocd-division/country:us/state:la/parish:orleans/precinct:6_02,104,,,,,2005
2015-10-07 22:44:30.030000,la-2005-01-29-special-primary,2005-01-29 00:00:00,2005-01-29 00:00:00,primary,certified,True,State House,96,Deborah Guy-Davenport,,,,,D,Orleans,06 02,ocd-division/country:us/state:la/parish:orleans/precinct:6_02,1,,,,,2005
2015-10-07 22:44:30.030000,la-2005-01-29-special-primary,2005-01-29 00:00:00,2005-01-29 00:00:00,primary,certified,True,State House,96,Juan LaFonta,,,,,D,Orleans,06 02,ocd-division/country:us/state:la/parish:orleans/precinct:6_02,18,,,,,2005
